0.019283342081037477,1.4550
0.038548723096533316,1.4850
0.057769629092592714,1.5450
0.07720150633469677,1.6200
0.09650337967383277,1.5000
0.11570062267878176,1.5300
0.13489615510606012,1.4100
0.1541005255179701,1.6200
0.17322421368308188,1.3950
0.19243086486521935,1.4850
0.21161784440414455,1.3500
0.23081451721653667,1.4250
0.25005452466325145,1.5300
0.4834939233153733,1.3800
0.6870552319871184,1.4550
0.706518754916129,1.3950
0.7258870556881413,1.4550
0.7449440313240985,1.4850
0.7642165397465553,1.3500
0.7834742231625333,1.5300
0.8027068181060087,1.3950
0.8218986442816674,1.4850
0.8411141334484366,1.4850
0.8604482226670361,1.6050
0.8796055521930036,1.3500
0.8983771464542437,1.5450
0.9173143816532566,1.6350
0.9365923069050038,1.6200
0.9557892648136744,1.5900
0.9749471645321989,1.5750
0.9941261613753277,1.6050
1.0131323898737228,1.4400
1.032160000593001,1.5300
1.0513703580267582,1.4550
1.070514858220196,1.5000
1.4838300518276533,1.5450
1.5035661267988514,1.6350
1.522735145272235,1.4850
1.5417188511646334,1.6350
1.5608756104980441,1.3650
1.5801056395750135,1.4550
1.5995015946860343,1.5300
1.6190341109144273,1.5450
1.6378818258820105,1.5900
1.657063103495367,1.4250
1.676050515639385,1.4250
1.6954561640238723,1.4700
1.7146363012521149,1.5150
1.7356333570628473,1.5600
1.754959178489372,1.6050
1.7741147974376688,1.3650
1.793228222136757,1.5450
1.812314277593115,1.4700
1.8314026138197006,1.4100
1.8506876664784087,1.4700
1.8697281065302165,1.5000
2.1575008688309096,1.4100
2.399594650111317,1.5900
2.420015241247046,1.5000
2.439259525137938,1.3950
2.4584245522634234,1.3800
2.477514313971401,1.4400
2.49687776810668,1.4850
2.5156162911996214,1.4100
2.5346153922910557,1.3650
2.5536467092619537,1.5450
2.572818008505565,1.6050
2.5918461894174,1.4700
2.610927113140746,1.4700
2.6300222916780136,1.5450
2.6489521143737873,1.6200
2.6683757238238166,1.3650
2.6874683364945784,1.5750
2.7064186861223996,1.5450
2.7254531391523598,1.4250
2.7444864517972065,1.5600
2.7635479889736185,1.3950
3.2196749503291033,1.5900
3.267250391793563,1.4250
3.2874979294882802,1.4850
3.306798377346024,1.5750
3.3279778947749574,1.5600
3.348449233048249,1.4850
3.3673764898775165,1.3650
3.3864169299293243,1.6050
3.405545749827448,1.5750
3.4245439956300467,1.4250
3.4434692567853653,1.4100
3.4626351391996857,1.5150
3.481552417659208,1.6200
3.5005090394051552,1.4700
3.5197410641560745,1.3950
3.5382834410094497,1.4250
3.5572406329479533,1.3800
3.5762873451178865,1.5300
3.595377106825864,1.4400
3.614412130048382,1.5900
3.6335321119618738,1.6050
3.8572896409982174,1.6200
4.168984832022701,1.4100
4.1888198354025175,1.3650
4.2078540033362,1.6050
4.226804352964021,1.5150
4.245757553554626,1.4700
4.264926286931732,1.6050
4.2840767741470165,1.6200
4.303037387240861,1.6050
4.321986881579847,1.6050
4.341027606727933,1.5600
4.360058068409995,1.4100
4.378883260771582,1.4850
4.397722993043369,1.5150
4.416784530219782,1.4250
4.435550137459174,1.5750
4.4545512342245575,1.5750
4.473475354994762,1.6200
4.492498689269864,1.3800
4.511529150951927,1.6350
4.5302380240319104,1.4700
4.827505632789726,1.5300
4.847060386527836,1.3500
4.865890140429878,1.6050
4.885428928776396,1.5600
4.907553540368355,1.4700
4.926787560793222,1.5750
4.945859076339379,1.4700
4.965051757803873,1.5450
4.984151782977874,1.5000
5.003014322951937,1.4400
5.021993752400158,1.3800
5.0409386851986895,1.3800
5.059931799268276,1.4250
5.079266458679433,1.3800
5.098109897202839,1.5300
5.11711698099007,1.4550
5.135985507985979,1.3650
5.155071563442337,1.5750
5.176204325081606,1.5300
5.196721848952006,1.5150
5.463615300204961,1.3650
5.609215965277559,1.5000
5.630010032538043,1.5150
5.648942706196601,1.6200
5.667802680304157,1.6050
5.68685680497733,1.5900
5.707090087858125,1.5000
5.728073744143772,1.3500
5.747197432308884,1.6350
5.766202805518444,1.5750
5.784990080074998,1.4400
5.803811281088686,1.5300
5.822750797057926,1.6200
5.841914398702019,1.5750
5.863229907055768,1.6350
5.884725026064933,1.5600
5.906803737156062,1.3950
5.925388593354925,1.4850
5.947693670891135,1.3500
5.967032891842746,1.4250
5.985868062574077,1.4400
6.004757686694591,1.3950
6.273696988841622,1.4400
6.3744092448740455,1.5450
6.396149261586389,1.5000
6.41547935945709,1.6200
6.434288301330805,1.5600
6.4533712207280995,1.3500
6.472678225800247,1.4100
6.494911173978012,1.4400
6.513956460666552,1.5600
6.532851216520078,1.4400
6.55168268099979,1.5600
6.570581998393771,1.3950
6.589407475851637,1.6200
6.608257186493169,1.4100
6.627064987981771,1.5000
6.646006784721239,1.5000
6.664815156402398,1.6350
6.683683968494584,1.3950
6.704926207104775,1.4550
6.7242919420102805,1.4250
6.96480571971558,1.6050
7.1426005969345905,1.5300
7.161752224534988,1.6350
7.180477918295399,1.4550
7.199477874675669,1.4250
7.218059594815468,1.5900
7.236716010180219,1.4250
7.2598672534708335,1.3950
7.282142966090364,1.3500
7.301061670031279,1.4100
7.319913091250481,1.4700
7.338527027269745,1.5750
7.35779240828524,1.5750
7.379981166539846,1.4250
7.399331506246316,1.5600
7.419682818986384,1.3800
7.4408278397656265,1.5150
7.461117001516996,1.6350
7.483649015690842,1.5300
7.506004270172058,1.4100
7.527877141750155,1.5750
7.703935212440918,1.6200
7.814487566523654,1.5900
7.834187149171212,1.5300
7.852855823675936,1.5750
7.871564981852197,1.5150
